id,last_name,birth_date,gender,ell,current_grade_level
837,Wisozk,2000-12-15,M,false,10
1222,Treutel,1999-04-05,F,false,12
1730,Hagenes,2001-06-13,F,false,10
475,Oberbrunner,2001-12-23,F,false,9
2167,Kunze,2000-05-10,F,true,11
1665,Brakus,2001-10-24,M,false,9
49,O'Hara,2002-10-01,F,false,9
1771,Stiedemann,2001-05-19,F,false,10
477,Mueller,1999-10-03,F,false,12
2156,Vandervort,1999-10-18,M,false,11
2894,Brakus,2000-10-27,M,false,11
1021,Grady,1999-10-26,F,true,12
1679,Wiegand,2001-02-04,F,false,10
1640,McCullough,1999-09-12,M,false,11
632,Murphy,1999-12-22,M,false,11
1470,Sauer,2000-10-28,M,false,11
2955,Casper,1998-10-22,M,false,12
2248,King,2002-09-01,F,false,9
2439,O'Conner,2001-08-05,F,false,10
2273,Gottlieb,2001-09-03,M,false,10
988,Buckridge,2000-12-17,M,false,10
2871,Romaguera,2000-05-01,F,false,11
2512,Hand,2000-03-30,F,false,11
540,O'Keefe,2001-10-04,F,false,10
102,Waters,2000-05-28,M,false,11
1246,Schmitt,2001-04-06,M,false,10
975,Marks,2001-06-22,M,false,10
1851,Kessler,2001-10-19,F,false,9
491,Ernser,1999-08-31,M,false,12
1763,Ledner,2001-08-31,F,false,9
1179,Walsh,2001-11-30,M,false,9
63,Stracke,2001-04-02,F,false,10
447,Parisian,1999-09-01,F,false,12
2148,Haag,2000-07-12,F,false,11
396,Murazik,2000-12-15,M,false,10
1182,Kunde,1999-01-13,F,false,12
238,Crist,2000-07-03,F,false,11
1721,Bogisich,1999-11-05,M,false,11
1606,Corwin,2000-07-30,F,false,11
1374,Bruen,2001-02-04,M,false,10
2077,Becker,1998-09-17,M,false,12
389,Schumm,1998-10-28,F,false,12
2304,Wiegand,2002-08-29,M,false,9
2785,Jacobson,1999-10-05,F,false,11
1264,Osinski,1999-03-17,F,false,12
2658,Schowalter,1999-04-25,F,false,12
2048,Ziemann,2002-05-15,M,false,9
2718,Hintz,2000-05-09,F,false,11
294,Balistreri,1998-10-20,F,false,12
1402,Kohler,1998-07-10,F,false,12
2128,Hamill,2000-05-16,M,false,11
1468,Rau,2001-09-27,M,true,10
1260,Emard,2001-10-05,F,true,9
2052,Hauck,1999-09-28,M,false,11
1298,Kemmer,2001-07-05,M,false,10
2109,Armstrong,1999-09-16,M,false,11
2009,Rice,1999-11-04,F,false,11
2602,McDermott,2000-02-21,M,false,11
1700,Kuphal,2001-10-12,M,false,9
1680,Schulist,2002-10-28,F,false,9
443,Thiel,1999-04-28,F,false,12
2025,Schumm,2002-08-06,M,false,9
1052,Stroman,2000-12-27,F,false,10
1898,Medhurst,1998-07-10,F,false,12
93,Langworth,2001-08-19,M,false,9
1604,Hamill,1999-03-17,M,false,12
743,Auer,2001-11-05,M,false,9
2973,McKenzie,2001-11-16,M,false,9
1977,Nolan,1999-10-06,F,false,11
1903,Gislason,1999-06-13,M,false,12
1156,Littel,2000-05-04,F,false,11
1453,Koelpin,2001-02-27,M,false,10
2555,Leannon,1998-12-04,F,false,12
500,Haley,2001-03-13,F,false,10
611,Reichert,2002-10-25,F,false,9
2138,Kris,2001-11-13,F,false,9
1237,Dicki,2000-07-13,F,false,11
2494,Renner,2002-10-17,F,false,9
50,Cronin,2001-07-24,M,true,10
2925,Prohaska,1999-10-13,F,false,11
1617,Grimes,2001-01-18,M,false,10
479,Crist,1999-09-23,F,false,12
1743,Howell,1999-05-25,F,false,12
1328,Abernathy,1998-07-28,M,false,12
2740,Goodwin,1998-11-10,F,false,12
2672,Powlowski,2001-07-07,M,false,9
1466,Lang,2000-08-25,M,false,11
1820,Crooks,2001-04-21,F,false,10
970,Paucek,1998-07-07,F,true,12
2165,Rutherford,1999-10-12,M,false,11
1695,Durgan,2000-08-01,M,false,11
179,Labadie,2000-06-25,M,false,11
2313,Crooks,2001-03-16,F,false,10
718,Kozey,2002-07-03,F,false,9
1148,Morar,1999-04-13,M,false,12
352,Kshlerin,2001-06-29,M,false,10
1405,Fadel,2000-08-04,M,false,10
1061,Lueilwitz,2000-04-28,M,false,11
269,Kassulke,2000-05-22,F,false,11
1681,Turcotte,2002-09-13,M,false,9
1862,Ritchie,1999-07-18,F,false,11
1136,Wuckert,2000-12-21,F,false,10
2041,Smitham,1998-08-03,F,false,12
630,Reynolds,2002-08-28,NB,false,9
1437,Ullrich,2002-09-17,F,false,9
2438,Hoppe,2001-10-07,F,false,9
1769,Glover,1999-09-04,F,false,11
309,Jacobs,1999-11-03,F,false,11
2342,Kerluke,2001-02-16,M,false,10
929,Deckow,1998-08-22,M,false,12
1191,Dietrich,2001-05-08,M,false,10
2264,Kreiger,1998-07-01,F,false,12
2842,Ondricka,2000-10-15,F,false,11
145,Block,2001-10-27,F,false,10
1805,Carroll,2002-05-14,M,false,9
2495,Lehner,1999-01-23,F,false,12
1597,Weissnat,2001-07-27,F,false,9
30,Bernier,1999-06-20,M,true,12
827,Heidenreich,1998-07-04,M,false,12
2520,Welch,1999-07-19,F,false,11
800,Weber,1999-07-15,M,false,12
2901,Fadel,2000-06-12,M,true,11
2452,Rosenbaum,2001-10-05,F,false,10
2150,Douglas,2000-12-05,F,false,10
1263,Beahan,2000-05-17,M,false,11
368,Yundt,2001-07-11,F,false,10
1233,King,2002-04-07,F,false,9
893,Ward,2001-07-13,M,false,10
2444,Walker,2000-06-24,M,false,11
896,Reynolds,1999-07-03,M,false,12
804,Bahringer,2001-10-31,F,false,10
2196,Beahan,1999-01-22,F,false,12
1602,Schuster,2002-07-04,F,false,9
1435,Lockman,1999-10-18,M,false,11
61,Wilderman,2001-10-01,F,false,9
2621,O'Kon,1999-03-28,M,true,12
1295,Hartmann,2002-08-13,F,false,9
523,Funk,2001-10-05,F,false,10
1587,Schiller,1999-10-28,F,false,12
1770,Hahn,1999-05-10,F,false,12
2700,Zulauf,2000-08-30,F,false,11
2631,DuBuque,1999-08-26,M,false,11
2006,Monahan,2001-10-07,M,false,10
186,Bechtelar,2000-03-13,M,false,11
2929,Dare,2002-09-26,F,false,9
113,Prosacco,2000-09-06,M,true,10
1608,Boehm,1999-08-15,M,false,12
2403,Russel,2000-12-18,F,false,10
2876,Feil,2000-07-17,F,false,10
818,Bogan,2001-05-11,F,false,10
850,Collier,2001-10-22,M,false,9
129,Stoltenberg,2000-03-23,M,false,11
2187,Walsh,1998-07-20,M,false,12
1190,Carter,1999-05-15,F,false,12
1711,Kertzmann,1999-05-31,M,false,12
134,Zieme,1999-01-26,F,false,12
1098,Treutel,2000-04-19,F,false,11
2332,Fadel,1999-03-10,F,false,12
812,Treutel,2000-05-28,F,false,11
1900,Ferry,2001-08-20,F,false,9
585,Borer,2000-09-17,M,false,10
1902,Jenkins,2002-07-20,F,false,9
1868,Schmitt,2002-08-07,M,false,9
1197,Harris,1999-12-31,M,false,11
345,Schamberger,2002-09-26,M,false,9
2488,O'Reilly,1999-10-15,F,false,11
2597,Cartwright,2001-02-13,M,false,10
1836,Vandervort,1998-11-25,F,false,12
1229,Gusikowski,2002-01-02,F,false,9
1636,Kemmer,1999-07-09,M,false,12
2487,Torphy,1998-11-19,M,false,12
1371,Jones,1999-06-18,M,false,12
1905,Jones,2002-06-11,F,false,9
2080,Carroll,2000-10-16,F,true,10
2204,Leannon,2002-01-19,F,false,9
2846,Quitzon,2001-10-17,F,false,10
2219,Towne,2000-10-09,F,false,11
1782,Stroman,2000-09-16,F,false,10
2560,Connelly,1998-08-15,M,false,12
161,Orn,1998-08-11,M,true,12
2098,Davis,2000-09-17,M,false,11
1398,Cole,2001-08-30,NB,false,10
1599,Osinski,2000-09-19,M,false,11
347,Hermiston,1999-04-10,F,true,12
278,Mohr,2002-01-27,M,false,9
1499,Klocko,1999-04-11,M,false,12
287,Predovic,1998-12-09,M,false,12
1571,Bogan,2001-03-31,F,false,10
1581,Fahey,1999-10-09,F,false,11
2692,Lemke,2001-07-04,F,false,9
504,Hessel,2001-06-26,M,false,10
2060,Boyer,1998-11-25,M,false,12
2175,Runolfsdottir,2002-09-11,M,false,9
733,Schmidt,2001-02-06,M,false,10
2192,Hills,2001-08-06,M,false,10
1108,Hauck,2000-01-17,M,false,11
2753,Schaden,2001-06-18,M,false,10
17,Dare,2001-10-16,M,false,10
174,Fritsch,1998-10-19,F,false,12
257,Haley,2000-03-05,F,false,11
741,Predovic,2000-06-29,M,false,11
508,Beahan,2001-05-31,M,false,10
323,Thompson,2001-01-15,F,false,10
537,Wilderman,1998-10-02,F,false,12
2782,Baumbach,1999-10-28,M,false,11
1022,Ortiz,2001-10-21,M,false,9
124,Schultz,1998-08-14,F,false,12
1133,Reichert,2000-02-20,M,false,11
1145,Streich,2001-02-13,M,false,10
2544,Kreiger,2000-10-04,F,false,10
2198,Marks,1999-10-17,F,false,11
1442,Mueller,2000-07-15,M,true,10
401,Rolfson,2002-03-22,M,false,9
2079,Hayes,1999-09-02,F,false,12
2386,Nicolas,2000-04-16,F,false,11
533,Lynch,2001-11-18,M,false,9
444,Effertz,2000-09-19,F,false,11
2770,Lowe,1999-10-14,F,false,12
571,Ebert,2000-09-29,F,false,10
608,Kuphal,1999-07-05,F,false,12
162,Smith,1998-08-27,M,false,12
2938,Cummerata,2001-03-18,F,false,10
1251,Daniel,2000-01-18,M,false,11
1458,Rempel,2002-05-29,NB,false,9
2111,Kuhic,2000-01-01,F,false,11
1443,Yundt,2000-02-12,M,false,11
692,Hyatt,1999-03-24,M,false,12
1515,Jenkins,2001-04-03,M,false,10
362,Homenick,2001-09-26,M,false,9
1953,Bosco,2001-07-12,F,false,10
2026,Williamson,1998-12-17,F,true,12
2412,Stroman,2002-10-19,F,false,9
697,Batz,1999-03-14,F,false,12
2029,Kris,1999-12-15,F,false,11
2024,O'Reilly,2000-09-02,F,false,11
2090,Cormier,2001-12-28,NB,false,9
2210,Hegmann,2001-09-03,M,false,9
881,Wunsch,2000-12-03,F,false,10
998,Hermann,2000-09-11,M,false,10
1060,Schultz,1999-09-29,M,false,12
1151,Osinski,1999-07-21,F,false,11
1897,Schamberger,2000-11-19,F,false,10
2421,Tremblay,1999-12-18,M,false,11
618,Pfeffer,2002-03-07,F,false,9
2336,Altenwerth,2001-10-09,F,false,9
205,Hilpert,2002-08-09,M,false,9
2982,Bechtelar,2000-12-05,M,false,10
1495,Dach,2002-04-30,M,false,9
1603,Stanton,2002-06-29,M,false,9
1115,Becker,2000-01-06,F,true,11
2810,Hagenes,1998-08-31,F,false,12
591,Friesen,1999-09-05,M,false,12
2088,Rohan,1998-09-14,M,false,12
2620,Grant,2002-07-14,M,false,9
1199,Hilpert,2002-04-01,F,false,9
1248,Medhurst,2000-10-24,F,false,11
473,Kulas,1998-09-01,F,false,12
228,Baumbach,2000-10-28,M,false,10
626,Schaden,1999-08-02,M,true,12
835,Wehner,1999-07-12,F,false,12
1319,Runolfsson,2002-08-11,F,false,9
434,Heaney,1999-07-21,M,false,11
483,Smith,1998-09-12,F,false,12
2990,Cartwright,1998-12-30,M,false,12
2680,Dach,2002-09-09,M,false,9
2166,Fahey,1998-09-28,F,false,12
2054,Von,1999-12-01,F,false,11
2099,Effertz,2000-10-30,M,false,10
901,Hermiston,2001-08-09,F,false,9
2744,Mraz,2000-11-30,F,false,10
2711,Stokes,2000-04-12,M,false,11
2014,O'Connell,2002-04-17,M,false,9
658,Abshire,2000-11-22,F,false,10
2424,Muller,2000-10-28,M,false,10
1560,Jakubowski,2002-06-26,M,false,9
1174,Ankunding,1999-10-26,F,false,12
1176,Cronin,2000-05-11,F,false,11
2792,Kirlin,1999-01-31,F,false,12
1186,Schneider,2002-05-30,M,false,9
132,Schmeler,2001-08-06,M,false,9
659,Renner,2002-03-26,M,false,9
2945,Bogisich,1999-10-26,F,false,11
1210,Murazik,2000-07-15,M,false,10
2821,Wisozk,2001-02-17,F,false,10
1850,Lakin,1999-08-07,F,false,11
2442,Larson,2000-11-13,F,false,10
2958,Brakus,2002-06-26,M,false,9
1207,Schroeder,1999-06-16,M,false,12
2851,Kovacek,1999-07-07,M,false,12
2151,Padberg,1998-08-16,F,false,12
489,Yost,2002-02-09,M,false,9
1916,Morar,2002-05-25,M,false,9
1713,Lind,2001-11-07,F,false,9
286,Brakus,1998-10-28,M,false,12
1163,Deckow,2002-05-06,M,false,9
1188,McClure,1999-01-05,F,false,12
1428,Kerluke,2000-07-24,F,false,10
2868,Heller,1999-10-10,M,false,12
542,Bechtelar,1998-12-31,M,false,12
1245,Cole,1999-03-31,M,false,12
172,Shanahan,2002-08-31,M,false,9
2158,Feil,1999-09-30,F,false,11
620,Stehr,1999-03-31,M,false,12
597,Dooley,1999-04-11,M,false,12
875,Sauer,2002-05-08,F,true,9
2047,Lehner,2001-10-22,M,false,9
2141,Schroeder,1999-01-31,M,false,12
1554,Goodwin,2002-07-18,M,false,9
942,Haley,1999-07-21,M,false,12
704,Wiegand,2002-06-02,F,false,9
142,Konopelski,2001-07-31,M,false,10
1962,Dibbert,1999-01-01,M,false,12
364,Romaguera,1998-12-11,F,false,12
2215,Bernhard,2002-05-01,M,false,9
974,Crona,2000-11-04,M,false,10
602,Olson,1999-02-25,M,false,12
466,Prohaska,2001-07-26,F,false,10
2974,Treutel,1998-09-02,M,false,12
349,Heathcote,2001-03-19,M,false,10
1943,Pouros,2000-07-21,M,false,11
412,Franecki,1999-10-26,F,false,11
1354,Reichel,1998-10-28,F,false,12
1983,O'Kon,2001-04-09,M,false,10
2696,Veum,2000-03-16,F,false,11
2477,Von,1999-10-04,F,false,12
2338,Kshlerin,2002-09-25,F,true,9
1301,Champlin,2000-08-23,F,false,11
2044,Bosco,1998-11-24,M,false,12
2691,Rempel,2000-07-09,M,false,11
1776,Emard,2001-06-27,M,false,10
1520,Schneider,2001-06-24,M,true,10
726,Crist,1999-12-03,M,false,11
1615,Legros,1998-10-09,M,false,12
2186,Ritchie,2001-10-16,F,false,9
2307,Gutkowski,2001-01-09,M,false,10
2609,Casper,2001-01-10,M,false,10
940,Stark,2001-09-13,M,false,10
2883,Flatley,2001-06-24,F,false,10
2809,Mueller,1999-01-16,F,false,12
2127,Lehner,2001-09-29,F,false,10
1485,Schmitt,2000-01-29,M,false,11
2188,Wolf,2002-05-12,F,false,9
582,Pouros,2000-05-08,M,false,11
5,Daugherty,2001-04-14,M,false,10
2493,Hane,2002-08-12,F,false,9
1361,Bednar,2001-09-10,F,true,9
738,Bernhard,2000-01-06,F,false,11
1832,Predovic,2002-02-03,M,false,9
762,Greenfelder,2001-10-19,M,false,9
2986,Jakubowski,1998-12-28,M,false,12
501,Shanahan,2000-07-16,M,false,11
573,Kautzer,2001-06-03,F,false,10
2242,Homenick,2000-05-21,M,false,11
2811,Fritsch,1999-03-10,M,false,12
2891,Stroman,2001-07-25,F,false,9
1376,Kreiger,1998-11-16,M,false,12
163,Tremblay,2001-03-22,F,false,10
2021,Bednar,2002-04-11,F,false,9
1551,Schmeler,2002-07-07,M,false,9
2019,Ritchie,2001-10-28,M,false,10
731,Lebsack,2001-06-14,F,false,10
1944,Marvin,1999-11-06,M,false,11
1574,Spencer,2001-01-16,M,false,10
484,Rutherford,2002-04-30,F,false,9
921,Baumbach,2001-09-15,F,false,10
2451,Gleason,2002-10-26,M,false,9
891,Casper,1999-07-12,F,false,12
2272,Zieme,2001-06-15,M,false,10
152,Wilkinson,2002-06-01,M,false,9
1201,Crist,1998-07-05,M,false,12
487,O'Reilly,2000-05-09,M,false,11
1169,Becker,1999-11-12,M,false,11
2588,Gibson,2001-09-03,M,false,10
1224,O'Kon,2000-07-05,M,false,10
1274,Kihn,2000-08-26,F,false,11
642,Wilkinson,2001-01-24,F,false,10
2922,Von,1999-11-10,M,false,11
327,Huel,2000-07-06,M,false,10
2856,Cummerata,1999-07-09,M,false,12
1578,Ruecker,2000-02-17,M,false,11
2729,Corkery,2000-06-05,M,false,11
947,Corkery,1999-07-02,F,false,11
1778,Kuphal,2001-07-26,M,false,10
1216,Johnston,2001-02-12,NB,false,10
1622,Nolan,2000-01-31,M,false,11
1303,Hilll,2001-12-21,F,false,9
2987,Konopelski,1999-10-10,F,false,11
1027,Dach,1998-10-28,M,true,12
1125,Gislason,2002-01-29,M,false,9
212,Goyette,2002-09-02,M,false,9
480,Koepp,2002-05-12,M,false,9
2946,VonRueden,2001-10-15,F,false,10
2513,Feeney,2000-07-20,F,false,11
1292,Corkery,2002-07-08,M,false,9
592,Wolff,2000-01-18,F,false,11
518,Quitzon,2000-11-08,F,false,10
789,Schuppe,1999-09-12,F,false,11
1800,Littel,2000-07-23,M,false,10
1570,Pfeffer,2000-04-18,F,false,11
734,Schowalter,2000-02-18,M,false,11
1664,O'Connell,2002-06-03,F,false,9
471,Kerluke,1999-07-11,F,false,11
1424,Hoppe,1998-09-07,F,false,12
1601,Yost,1998-09-10,F,false,12
306,Thompson,2000-03-16,M,false,11
2558,Kilback,2001-01-22,M,false,10
691,Stokes,2001-07-01,M,true,10
2076,Schumm,2000-02-05,F,false,11
2431,Harvey,1999-08-16,F,false,12
1026,O'Hara,1999-07-08,F,false,11
2648,Little,1999-10-23,M,false,12
262,Little,2001-07-30,F,false,9
121,Hahn,2000-04-07,F,false,11
29,Dare,2000-07-01,M,false,11
1691,Marquardt,2001-07-30,F,false,9
2514,Eichmann,1999-04-01,M,false,12
1504,Gerlach,2000-01-17,M,false,11
670,Kassulke,1998-12-28,M,false,12
1775,Lesch,1999-08-24,M,false,11
438,Padberg,2002-04-09,F,false,9
980,Balistreri,2000-09-16,F,false,11
967,Rutherford,2001-03-05,F,false,10
44,Harvey,2001-09-15,F,false,9
746,Crona,2002-01-30,M,false,9
137,Nicolas,2002-04-28,M,false,9
1432,Schiller,2002-05-30,F,false,9
1569,Grimes,1998-12-23,F,false,12
654,Schowalter,1999-07-02,M,false,11
2485,Daugherty,2001-02-13,F,false,10
784,Heaney,2000-01-21,F,false,11
1239,Bosco,2000-01-12,M,true,11
2316,Keeling,1999-07-27,M,false,12
1985,Emmerich,2001-08-31,F,false,10
2472,Yost,2000-09-14,NB,false,11
1433,Durgan,2000-10-07,F,false,11
776,Koepp,2001-06-17,F,false,10
1448,Bernhard,1998-09-11,F,false,12
2944,Reilly,2002-08-30,M,false,9
26,Boyle,2000-10-10,F,false,11
2709,Jacobs,2002-06-01,F,false,9
712,Heaney,1999-05-29,M,false,12
1282,Williamson,2000-04-20,F,false,11
978,Hagenes,2002-01-09,M,false,9
644,Torphy,1999-03-17,F,false,12
2921,Tillman,2002-10-16,F,false,9
1475,Hamill,1999-10-26,M,false,12
1065,Hyatt,2001-03-27,M,false,10
312,Walter,2000-01-14,M,true,11
1434,O'Hara,1999-07-22,F,false,12
1010,Roob,1999-09-24,M,false,11
2736,Gleason,2001-04-02,F,false,10
2952,Klein,2002-05-20,M,false,9
686,Koepp,2001-04-10,M,false,10
2747,Rempel,2000-10-25,F,false,10
307,Durgan,2001-10-17,M,false,9
2236,Moen,1999-02-08,M,false,12
133,Hyatt,2001-12-11,M,false,9
274,Bednar,1998-11-13,F,false,12
2468,Aufderhar,1999-07-18,M,false,12
136,Hessel,2000-09-16,F,false,11
459,Kuvalis,2002-06-06,M,false,9
338,Fay,2000-03-02,M,false,11
740,Von,2000-10-19,F,false,10
2251,Schumm,2000-04-26,M,false,11
2585,Veum,2001-01-13,M,false,10
182,Ruecker,1999-07-01,F,true,11
1828,Mann,2002-01-17,F,false,9
1630,Rau,1999-08-21,F,false,12
689,Hegmann,2000-01-08,M,false,11
280,Kemmer,1999-08-05,M,false,11
1363,Wuckert,1999-07-01,NB,false,12
525,McLaughlin,1999-10-23,M,false,11
147,Runolfsson,1998-12-15,F,false,12
2458,Schiller,2000-07-22,M,false,10
1689,Emmerich,2001-08-31,F,false,10
787,Homenick,2000-09-03,M,false,10
211,Lockman,1999-07-14,M,false,11
987,Schaden,2001-08-22,F,false,10
1141,Botsford,2001-12-19,F,false,9
1928,Koss,2000-07-17,F,true,10
943,Pacocha,1999-07-06,F,false,11
200,O'Kon,2001-10-28,M,false,10
151,Schroeder,1999-11-10,F,false,11
963,Kunde,2000-07-14,M,false,11
1317,Hauck,1999-10-05,F,false,12
2928,Powlowski,2000-01-07,F,false,11
1324,Bradtke,1999-10-05,F,false,12
1386,Dibbert,2001-09-06,M,false,10
925,Witting,2000-03-28,F,false,11
2140,Jacobi,2000-01-19,F,false,11
1259,Borer,2000-09-15,M,false,10
961,Mann,2002-02-06,F,false,9
2528,Bahringer,2000-08-21,M,false,10
711,Dare,2000-03-11,M,false,11
2583,Ritchie,2001-05-20,M,false,10
809,Wyman,2002-10-27,M,false,9
2199,Strosin,2002-09-15,M,false,9
2174,Rogahn,2000-07-07,M,false,10
184,Jones,1999-08-27,M,false,11
2877,Gorczany,2002-08-13,M,false,9
107,Nolan,1999-07-15,M,true,12
2484,Murazik,2000-07-28,F,false,11
2525,Towne,2002-02-10,M,false,9
2779,Huel,2001-03-04,M,false,10
455,Conn,1999-04-10,M,true,12
2244,Trantow,2000-08-24,F,false,10
397,Gislason,2002-02-18,F,false,9
1392,Abshire,1999-03-27,F,false,12
2722,Kub,2000-12-28,F,false,10
1693,Ryan,2000-04-24,M,false,11
570,Murazik,2000-11-25,F,false,10
53,Koelpin,1999-07-30,F,false,11
125,Reynolds,2002-04-22,F,false,9
766,Hayes,2001-09-28,M,false,10
72,Aufderhar,2000-10-17,M,false,10
1589,Koelpin,2000-10-10,M,true,11
2343,Berge,2001-07-22,F,false,10
503,Bayer,2001-09-14,F,false,9
2899,Mraz,2001-10-13,F,false,10
661,Johnson,2001-05-01,M,false,10
170,Schneider,2001-08-31,F,false,9
1311,Kunde,1999-06-02,F,false,12
2701,Kutch,2000-12-02,F,false,10
1338,Thompson,2000-12-14,F,true,10
492,Bogan,1999-08-25,M,false,11
2354,Boehm,2000-02-08,F,false,11
2039,Turner,1998-10-14,M,false,12
467,Ziemann,2001-10-12,F,false,9
1304,Kerluke,2001-04-16,F,false,10
2447,Lang,1998-07-10,F,false,12
694,Bosco,2000-10-09,M,false,11
110,Moore,2002-05-13,M,false,9
1941,Thiel,1999-07-01,M,false,12
2161,Goldner,2001-08-25,M,false,9
2781,Armstrong,1998-10-22,F,false,12
230,Lueilwitz,1999-11-17,F,false,11
376,Dach,2002-01-12,M,false,9
1751,Kris,2001-07-23,M,false,10
1320,Altenwerth,2001-12-02,M,false,9
265,Hettinger,1998-12-06,M,false,12
1290,Berge,2000-09-11,F,true,10
1758,Kub,1999-12-28,M,false,11
2979,Stanton,2002-07-31,M,false,9
8,Kshlerin,2001-06-13,M,false,10
2911,Lueilwitz,1999-07-16,F,false,11
1456,Gusikowski,1999-10-28,M,false,12
2704,Koss,1998-07-14,M,false,12
424,Lindgren,1999-11-16,F,false,11
2788,DuBuque,2002-02-03,M,false,9
2960,Larkin,1999-07-06,M,false,11
968,MacGyver,2000-10-07,M,false,11
83,Windler,1999-05-16,F,false,12
1874,Reilly,2001-12-30,M,false,9
2860,D'Amore,2000-09-22,M,false,11
1519,Nikolaus,2001-05-01,M,false,10
2749,Farrell,1998-10-31,M,false,12
2586,Metz,1999-11-11,F,false,11
2559,Beahan,2000-11-01,M,false,11
108,Satterfield,2002-08-13,F,false,9
1377,Swaniawski,2000-03-04,F,false,11
829,Connelly,2001-07-23,M,false,10
563,Pagac,1998-11-04,M,false,12
254,Monahan,2000-07-04,F,false,10
2522,Haag,2000-09-26,F,false,11
1384,Ernser,2001-09-09,F,false,10
2614,Grimes,2002-01-15,F,false,9
1273,Beer,2000-01-06,F,false,11
856,Kshlerin,1998-09-21,F,false,12
1523,Nader,1999-01-12,F,false,12
1483,Stamm,2002-10-25,F,false,9
696,Price,2000-03-03,M,false,11
1631,Dooley,2001-05-19,M,true,10
2823,Nicolas,1998-08-24,M,false,12
1045,Ebert,2000-03-13,F,false,11
1367,Cartwright,2002-09-23,M,false,9
1524,Corwin,2001-10-08,M,true,9
851,Kovacek,1999-04-11,M,false,12
2271,Huels,2000-08-30,F,false,11
1726,Smith,2000-07-28,F,false,10
1926,Braun,1998-11-18,M,false,12
2531,O'Connell,1999-08-11,F,false,12
2459,Hilpert,2002-08-22,M,false,9
1362,Kemmer,1998-12-13,F,false,12
1840,Kris,2001-03-05,F,false,10
2695,Koch,1999-01-10,F,false,12
1127,Cummings,2002-02-14,M,false,9
27,Jacobson,2001-11-23,M,false,9
2761,Shanahan,2000-10-17,F,false,10
77,Heathcote,1999-02-05,F,false,12
1586,Sauer,1999-07-19,M,false,11
634,Conn,2000-10-27,F,false,10
1732,Keeling,2002-09-05,F,false,9
1801,Mann,2000-07-04,F,false,11
1827,Morissette,2002-01-14,F,false,9
1966,Glover,1998-12-17,F,false,12
996,Bauch,1999-03-17,F,false,12
1226,Lueilwitz,2001-09-06,M,false,10
1833,Kerluke,1999-03-15,F,false,12
1416,Rowe,2001-01-06,M,false,10
2391,Erdman,2000-05-14,F,false,11
1725,Kemmer,1999-05-21,F,false,12
2205,Bergnaum,1998-10-24,F,false,12
2230,Sawayn,1999-03-24,F,false,12
1548,Schroeder,2002-05-21,F,false,9
2632,Grimes,2001-08-01,F,false,9
2909,Williamson,1999-02-28,M,false,12
1536,Leuschke,2002-02-16,M,false,9
493,Howe,2002-07-03,M,false,9
2314,Funk,2002-05-26,F,false,9
1446,Reichert,1999-01-31,M,false,12
2133,Schaden,1998-10-28,F,false,12
360,Sanford,2000-10-29,M,false,11
1881,Langosh,2000-12-21,M,false,10
1126,Tremblay,2000-07-02,NB,false,10
2756,Cummerata,1998-11-26,F,false,12
1544,Will,2000-09-12,F,false,11
2478,Haag,1999-08-17,F,false,12
47,Fay,2002-05-31,F,false,9
2557,Wiza,2001-06-11,M,false,10
1107,Dooley,1999-09-18,F,false,11
420,Gorczany,2001-06-11,F,false,10
2168,Harber,2001-02-16,M,false,10
674,Streich,2001-02-22,F,false,10
2807,Rogahn,2000-10-11,M,false,11
941,Runte,2001-10-11,F,false,10
1221,Quitzon,2001-10-08,F,false,10
1331,Bradtke,2002-05-24,M,false,9
2967,Auer,2002-01-25,F,false,9
699,Auer,2000-08-09,F,false,10
883,Bauch,2002-03-11,M,false,9
2989,McGlynn,2001-10-01,F,false,9
2315,Leffler,2001-06-10,F,false,10
2157,Kshlerin,2000-08-15,M,false,10
2278,Durgan,2001-07-26,M,false,9
1183,Shanahan,1999-01-24,F,false,12
2882,Connelly,2000-07-12,M,true,11
2256,Reichel,2000-03-29,F,false,11
1100,Turcotte,2001-09-01,F,false,9
2880,Grant,2000-03-26,M,false,11
1507,Tillman,2002-09-20,F,false,9
1071,O'Connell,2000-10-26,M,false,11
449,Hamill,1999-08-09,F,false,11
388,Rohan,2000-11-12,F,false,10
1918,Schmeler,1999-03-30,M,false,12
1930,Wolf,2002-09-13,F,false,9
2317,Hodkiewicz,1999-09-16,M,false,11
2757,Romaguera,2001-09-01,M,false,9
95,Strosin,1998-08-24,M,false,12
1477,Block,2001-11-12,F,false,9
2706,O'Kon,2000-01-02,F,false,11
2754,Ondricka,1999-03-04,NB,false,12
1996,Murray,2001-08-03,F,false,9
2668,Kohler,2002-04-09,M,false,9
864,Bernhard,1999-07-24,M,false,12
909,Heidenreich,2002-07-18,M,false,9
2798,Emard,2001-05-28,M,false,10
2073,Stehr,2001-04-11,M,false,10
1091,Haag,2001-06-30,F,false,10
1779,Mraz,2001-09-23,F,false,9
91,Macejkovic,2000-02-16,F,false,11
871,Moen,1998-08-18,F,false,12
387,Fisher,1999-10-06,F,false,11
2639,Fadel,1999-10-10,F,false,12
1525,Boehm,1999-06-26,M,false,12
1348,Lang,1999-01-05,F,false,12
2616,MacGyver,1999-05-14,F,false,12
769,Littel,1999-11-20,F,false,11
2653,Schmidt,2001-03-16,F,false,10
